"high_income","male","married","higher_edu","managerial_occ","high_hours","gov_jobs","race","age","native_country"
0,1,6,9,8,50,8,4,25,26
0,1,6,10,14,60,8,4,33,29
0,1,6,13,10,55,5,4,34,39
0,0,1,11,8,65,8,4,35,39
1,1,6,10,4,45,8,4,51,39
0,1,6,6,5,40,8,4,33,39
1,1,6,9,5,60,3,4,57,39
0,1,6,4,6,40,8,4,56,39
1,1,2,13,4,85,8,4,34,9
0,1,1,13,10,40,8,4,36,39
1,1,6,9,3,40,8,4,46,39
1,1,6,9,5,45,8,4,55,39
0,1,6,15,4,40,3,4,88,39
0,1,6,10,4,35,3,4,60,4
0,0,4,14,4,20,3,4,40,39
0,0,1,10,12,55,8,4,21,39
0,0,6,9,7,36,8,3,46,39
0,1,6,16,10,50,8,4,56,39
0,1,2,9,14,60,3,4,36,39
0,1,6,10,12,40,3,4,67,39
0,1,6,10,3,60,8,4,35,39
0,0,1,10,5,40,8,4,20,39
0,1,6,9,3,40,8,4,34,39
0,1,1,9,3,40,8,2,23,30
0,0,1,10,5,15,8,4,19,39
0,1,1,10,6,40,8,4,25,39
0,1,6,9,3,40,8,4,53,39
0,1,6,9,5,91,3,4,31,39
0,1,6,4,6,40,8,4,33,26
0,1,2,10,8,40,7,3,33,39
1,1,2,15,10,36,6,4,45,39
0,0,2,10,8,40,8,3,35,39
0,1,6,7,14,40,8,4,36,39
0,1,6,9,7,85,8,4,36,39
0,1,6,9,4,30,3,4,51,39
1,1,2,15,10,36,5,3,45,39
0,1,1,3,7,40,8,4,24,26
0,0,1,11,13,36,8,4,28,39
0,1,6,7,12,22,8,4,63,39
1,1,6,9,3,60,8,3,35,39
0,0,6,13,4,40,3,4,25,39
1,0,6,11,4,55,8,4,36,39
0,1,1,9,8,30,8,4,44,39
0,0,2,9,5,28,3,4,49,39
0,1,6,2,5,40,8,4,52,39
0,1,1,13,6,40,8,3,27,39
0,1,1,10,1,40,8,3,35,39
1,1,6,13,10,50,8,4,51,39
0,1,6,4,3,40,8,4,49,39
1,1,6,13,12,40,4,2,35,30
0,0,2,10,4,40,8,4,28,39
0,1,2,10,3,50,8,4,37,39
0,0,2,13,1,40,8,4,65,39
0,0,1,13,8,40,8,4,24,39
0,0,1,12,10,40,7,4,30,39
0,1,6,9,3,65,8,4,38,39
1,1,6,9,12,55,3,4,58,39
1,1,6,14,4,40,8,3,57,39
1,0,6,13,4,45,8,4,40,39
0,0,2,10,1,40,8,3,42,39
1,1,6,9,4,40,3,4,31,39
0,1,1,8,6,20,8,4,17,39
0,0,2,10,7,40,8,4,42,39
0,0,1,14,10,40,8,4,25,39
1,1,6,10,10,40,8,4,40,39
0,0,1,14,4,45,8,4,29,39
1,1,6,13,10,40,8,4,31,39
0,1,3,14,4,20,4,4,71,39
0,0,1,13,1,40,8,4,34,39
0,1,6,9,1,40,8,4,25,39
0,1,6,9,8,30,8,4,40,39
0,0,3,10,1,25,8,4,67,39
1,1,6,9,3,40,8,4,40,39
0,0,1,9,12,18,8,3,18,39
1,1,6,13,10,50,8,4,38,39
0,1,6,7,3,40,8,4,38,13
0,1,6,9,8,40,8,3,42,14
0,0,4,9,8,32,5,4,36,39
0,1,6,2,12,40,3,4,23,39
0,1,6,9,14,40,8,3,56,39
1,1,6,10,4,52,8,4,36,39
0,1,1,10,3,40,8,4,22,39
0,0,2,8,1,40,8,4,39,39
0,0,2,15,10,40,5,2,36,30
1,1,6,10,3,56,8,4,44,39
0,0,2,7,7,52,8,3,38,39
0,1,6,6,14,55,8,4,37,39
0,0,2,9,1,16,4,4,57,39
0,1,6,8,3,40,8,4,54,39
0,1,1,10,5,30,3,4,18,39
0,1,6,4,3,40,3,4,63,39
0,0,6,9,8,20,6,4,38,31
0,1,6,7,8,25,8,4,26,39
0,0,2,7,8,20,8,4,40,39
0,1,1,9,7,40,8,4,20,39
0,1,6,6,7,40,8,4,39,39
0,1,1,9,6,42,8,4,28,39
1,0,6,10,10,5,8,2,30,39
0,0,2,9,7,40,8,4,42,39
0,1,2,9,14,50,8,4,42,39
0,0,1,9,7,40,8,4,21,39
0,1,2,10,3,40,8,4,40,39
0,0,1,7,7,40,8,4,36,39
0,1,2,10,1,35,8,4,67,39
0,0,2,10,1,40,8,4,65,39
0,0,2,13,10,50,4,4,50,39
0,1,1,6,5,27,8,4,18,39
0,0,1,9,8,38,8,3,31,39
1,1,6,10,4,50,6,4,36,39
0,0,1,9,1,40,8,4,20,39
0,1,6,9,14,40,8,4,34,39
0,1,6,9,8,39,8,4,24,39
0,0,2,9,10,40,7,4,38,39
0,0,1,6,1,20,8,4,17,39
0,0,6,9,1,30,2,4,52,39
1,0,1,14,10,40,8,4,34,39
0,1,6,15,10,48,8,4,49,39
0,0,1,5,8,15,8,4,45,39
1,1,6,13,1,35,8,2,46,30
1,1,6,13,12,50,6,4,34,39
0,0,6,8,1,30,3,4,21,32
0,0,1,7,8,30,8,4,17,39
0,1,1,10,8,40,8,3,23,39
0,1,6,10,6,40,8,4,32,39
0,1,1,10,3,40,8,4,22,39
1,1,6,9,1,35,5,4,48,39
0,1,1,13,10,50,5,4,27,39
0,1,1,14,1,40,8,4,43,39
0,0,6,9,8,50,8,2,44,30
1,1,6,10,4,60,8,4,55,39
0,1,1,9,7,40,8,3,31,39
0,1,1,9,3,48,8,4,34,39
0,1,2,9,5,40,8,4,34,39
0,1,2,13,8,40,8,4,37,39
0,1,1,10,10,10,8,4,21,39
0,1,6,11,1,40,8,3,35,39
0,0,2,10,8,30,8,4,28,39
0,0,2,9,7,40,8,4,62,39
0,1,6,10,5,40,7,4,40,39
0,0,1,13,7,39,8,4,34,39
0,0,1,14,10,40,8,4,32,39
0,0,3,10,12,34,8,4,70,39
0,1,6,9,8,50,8,4,23,39
0,1,1,9,3,48,8,4,30,39
0,1,6,9,3,40,8,2,57,39
1,1,6,15,10,35,3,4,34,39
0,1,6,6,8,40,8,4,24,26
1,1,6,13,10,35,4,4,41,39
0,1,6,4,12,40,3,4,38,26
0,0,2,12,1,40,8,4,48,39
0,1,6,13,7,40,8,3,43,39
0,0,1,10,8,40,8,4,18,39
1,1,6,13,4,40,8,4,35,39
0,1,2,9,7,48,8,4,42,39
0,0,2,10,8,35,8,4,30,39
1,1,6,13,13,45,8,4,42,39
0,1,2,10,6,40,8,3,48,39
0,0,2,9,8,28,8,4,70,39
0,1,2,5,3,35,8,4,37,39
0,0,4,11,10,40,8,4,51,39
0,1,6,9,6,40,8,4,35,26
1,1,6,13,10,43,3,4,59,39
1,1,6,13,4,50,8,4,57,39
0,1,1,9,3,20,8,4,26,39
0,1,1,9,6,35,8,4,19,39
0,0,2,9,7,40,8,4,34,39
1,0,1,13,4,55,8,4,56,39
0,0,1,13,1,40,8,2,25,39
1,1,6,15,10,80,3,4,46,39
0,1,6,9,8,20,8,4,22,39
0,1,6,10,12,40,3,4,72,39
0,1,6,9,3,40,8,4,36,39
1,0,6,9,4,45,8,4,28,39
0,1,6,9,10,40,8,4,37,39
1,1,6,13,4,50,8,4,42,39
0,1,6,10,7,44,8,4,44,39
1,0,6,10,10,21,8,4,33,39
0,1,6,16,10,40,5,4,53,39
0,1,1,10,4,50,8,4,28,39
0,1,6,13,6,20,8,4,69,39
0,1,1,10,8,27,8,4,20,39
0,1,1,10,12,50,8,4,33,39
1,1,6,9,8,60,8,3,47,39
1,1,6,9,3,35,4,4,50,39
0,1,1,10,10,45,8,4,22,39
0,1,1,9,3,40,8,4,20,39
0,1,1,13,10,50,4,4,42,39
0,1,1,9,13,40,8,2,23,40
0,0,2,10,4,45,8,4,32,39
0,1,3,13,12,50,8,3,41,39
0,1,6,9,3,40,8,4,35,39
1,1,6,14,4,50,8,4,40,39
0,1,1,10,7,40,8,3,25,39
0,1,6,16,13,20,5,2,34,3
0,1,1,11,14,40,8,2,23,35
1,1,6,14,10,40,4,4,30,39
0,0,3,14,10,45,4,4,55,39
0,0,1,14,10,40,8,4,26,39
0,1,1,14,10,60,8,4,39,39
1,1,6,9,14,40,8,1,52,39
0,1,4,10,4,60,8,4,42,2
0,1,1,13,12,48,8,4,25,39
0,1,1,13,12,35,8,4,27,39
0,1,1,4,3,40,3,4,30,39
1,1,1,13,10,40,5,4,23,39
1,1,6,13,12,40,3,4,47,39
0,0,1,9,8,20,8,4,18,39
0,0,2,10,1,35,8,4,52,39
0,0,1,9,12,48,8,4,24,39
1,1,6,9,12,55,6,4,58,39
0,1,1,9,1,40,8,4,35,39
0,1,1,11,5,40,8,4,31,39
1,1,6,10,3,60,8,4,46,39
1,1,6,14,10,40,8,4,43,39
0,0,1,9,8,35,8,4,21,39
0,1,6,10,4,60,8,4,52,39
0,0,1,13,12,35,8,4,24,39
0,0,1,9,7,48,8,4,22,39
0,1,6,10,1,25,8,2,39,26
0,1,6,9,14,40,5,3,34,39
1,1,6,13,10,40,8,4,58,39
0,1,1,13,1,25,8,4,26,39
0,1,6,9,6,40,8,1,29,39
0,0,6,12,1,35,8,3,28,14
0,1,6,10,7,40,4,4,62,39
1,1,6,3,14,40,8,4,54,39
0,1,6,10,4,65,8,4,36,39
0,1,1,8,6,18,8,4,18,39
0,1,6,11,3,40,8,4,25,39
0,0,1,10,3,40,8,3,48,39
0,0,1,15,13,24,8,4,30,39
0,0,2,9,4,40,4,4,41,39
1,1,2,9,13,60,8,4,59,39
0,1,6,7,3,40,8,4,36,39
0,0,2,9,12,54,8,4,30,39
0,1,1,9,6,40,8,4,27,39
0,1,1,13,8,15,8,2,30,3
0,0,2,11,12,25,8,3,47,39
1,1,6,9,12,40,8,4,39,39
0,1,6,9,1,40,8,2,31,39
0,0,2,12,1,40,8,4,44,39
0,0,1,9,8,40,8,4,37,39
0,1,6,10,3,63,8,4,28,39
0,1,6,9,3,40,8,4,38,39
0,0,2,9,7,40,8,4,26,39
1,1,6,10,4,40,8,4,44,39
0,1,6,10,12,50,8,4,40,39
1,0,6,9,8,28,5,1,53,39
0,1,6,10,4,50,8,4,31,39
0,0,1,9,1,40,8,4,18,39
0,1,6,9,5,45,6,4,43,39
0,1,1,9,3,35,8,4,30,39
0,0,1,9,1,40,5,4,19,39
0,1,6,9,3,40,8,4,36,39
0,0,1,14,10,60,8,4,25,39
0,1,6,7,3,60,8,4,36,39
0,0,1,10,8,50,8,4,22,39
0,1,6,13,10,40,7,4,42,39
0,0,1,10,13,40,5,4,33,39
0,1,1,9,3,40,8,4,38,39
0,1,6,9,8,40,5,4,33,39
0,1,2,9,3,40,3,3,52,39
0,1,1,10,12,30,8,4,30,39
0,1,1,10,1,10,5,4,18,39
0,1,1,6,8,40,8,4,17,26
0,0,1,10,1,40,8,4,48,39
0,0,2,10,13,40,4,4,46,39
1,1,2,9,4,60,8,4,55,39
0,0,1,13,12,40,8,4,28,39
0,0,2,9,8,40,8,4,33,39
0,1,6,9,12,24,8,4,44,39
0,0,2,9,4,40,8,4,43,39
0,0,1,10,4,40,8,4,42,39
0,0,2,11,4,40,8,3,39,39
0,1,1,6,6,50,8,4,23,39
0,0,1,10,8,20,5,4,20,39
1,1,2,10,3,35,8,4,29,39
0,1,6,10,12,65,3,4,54,39
0,0,1,11,1,40,8,4,34,39
1,1,6,13,12,40,8,4,30,39
0,1,6,7,12,60,8,4,59,39
0,0,2,4,5,40,8,4,40,39
0,1,4,9,3,40,8,4,37,39
0,1,6,9,3,40,8,4,45,39
1,1,6,14,10,40,3,4,55,39
1,1,6,10,11,44,4,4,49,39
0,1,2,12,4,25,3,4,49,39
1,1,6,9,1,40,7,4,30,39
0,0,2,10,1,40,7,3,56,39
0,0,1,10,10,40,8,4,29,39
0,1,6,9,3,40,8,4,33,39
0,1,1,10,12,42,8,4,25,39
1,1,6,11,13,70,8,4,28,39
0,1,1,9,7,40,8,4,23,39
0,0,6,9,5,50,3,4,39,39
1,1,6,13,13,40,3,4,37,39
1,0,1,14,10,40,8,4,39,39
1,1,6,13,1,35,7,4,32,39
0,0,1,13,4,45,8,4,26,39
0,1,2,10,1,40,7,4,57,39
1,1,6,5,12,50,8,4,36,39
1,1,6,13,12,50,8,4,30,39
0,1,6,9,3,50,8,4,27,39
0,1,1,10,3,55,8,4,21,39
0,1,6,9,7,40,8,4,22,39
0,1,6,9,3,40,4,4,43,39
0,1,1,10,1,40,8,4,20,39
1,1,6,9,4,65,8,4,30,39
1,1,6,14,13,40,8,4,57,39
0,0,4,11,10,40,8,4,42,39
0,0,2,11,8,45,8,4,29,4
1,1,6,9,11,52,4,4,44,39
0,0,2,12,4,43,8,4,28,39
1,1,6,9,6,40,8,4,42,39
0,1,1,13,8,40,8,4,26,39
0,0,2,10,10,36,8,4,29,39
0,1,2,13,1,30,8,4,42,39
0,1,6,9,14,50,8,4,30,39
0,0,1,10,8,10,5,4,21,39
1,1,6,9,4,30,8,4,59,39
0,1,2,9,14,40,8,4,56,39
0,0,1,1,8,12,8,4,39,39
0,1,1,10,1,50,8,3,21,39
1,1,5,13,10,37,8,4,48,39
0,1,6,9,11,40,5,3,35,39
1,1,4,13,4,60,8,4,43,39
0,0,1,11,8,15,8,4,23,39
1,1,6,13,4,40,8,2,41,24
0,1,6,14,1,50,6,4,35,39
0,1,1,10,12,35,8,4,22,39
0,0,2,9,1,40,8,4,53,39
0,0,1,10,7,40,8,4,42,39
0,0,4,9,1,40,8,3,36,39
0,1,6,13,10,50,4,4,44,39
1,0,6,13,1,40,8,4,27,5
0,1,6,9,4,40,3,4,39,39
0,1,6,5,7,40,8,4,59,39
0,1,1,10,8,48,4,4,34,39
0,0,1,8,12,23,8,4,17,39
0,1,6,9,3,40,8,4,31,39
0,1,6,10,4,12,8,4,59,39
0,0,5,10,1,40,8,1,39,39
1,1,6,13,10,40,5,3,46,39
0,0,5,9,8,80,8,4,31,22
0,1,1,13,12,45,8,4,27,39
0,1,1,7,6,12,8,4,18,39
1,1,6,10,4,60,8,4,46,39
1,1,6,13,1,40,8,4,55,39
0,1,2,13,6,43,8,4,48,39
0,0,6,9,12,26,8,4,53,39
1,1,6,13,4,48,3,2,44,35
0,1,6,10,14,50,8,4,43,39
0,0,4,9,1,40,8,4,50,39
0,0,2,4,7,20,8,4,56,41
0,1,6,9,7,40,8,4,27,26
0,0,1,9,1,40,8,3,20,39
0,0,1,6,11,6,4,4,18,39
1,1,6,9,3,50,8,4,34,39
0,0,2,10,1,40,8,4,38,39
0,1,6,13,3,15,6,4,40,39
0,1,2,10,11,40,8,4,55,39
1,0,6,9,3,40,3,3,35,39
0,1,1,9,7,40,8,4,26,39
1,1,6,13,4,40,5,4,54,33
0,1,1,9,1,40,8,4,22,39
0,0,2,9,1,40,4,3,52,39
0,1,4,6,6,40,8,4,33,39
1,1,6,14,10,40,8,4,42,39
0,1,1,9,5,10,2,4,19,39
0,1,2,10,3,99,8,4,45,39
0,1,6,9,3,72,3,3,53,39
0,0,2,9,1,43,8,4,46,39
0,1,6,10,3,40,8,4,25,39
0,1,1,13,10,40,8,2,90,39
0,0,1,9,12,40,8,3,33,39
0,1,2,10,11,70,8,4,45,39
1,1,6,9,12,40,8,3,47,39
0,1,1,14,10,43,4,4,38,39
0,1,6,9,5,30,8,4,37,39
1,1,6,14,4,70,5,4,53,39
1,1,6,13,10,40,8,4,56,39
0,1,1,7,6,15,8,4,18,39
0,0,2,10,13,36,8,4,50,39
0,1,1,13,1,20,8,3,26,39
0,0,1,10,13,40,8,4,36,39
0,0,2,7,6,40,8,4,37,39
0,0,1,13,4,40,8,4,32,39
0,1,6,12,12,60,3,4,38,39
0,0,2,9,8,84,8,4,62,39
0,1,6,9,3,40,8,4,46,39
0,1,1,9,7,41,8,4,41,39
0,1,6,9,5,15,8,4,37,39
0,1,6,12,1,40,8,4,38,39
0,0,1,8,12,40,8,3,35,39
0,0,1,13,4,40,8,1,34,39
0,1,6,9,6,40,8,3,50,39
1,0,6,10,1,32,8,4,28,39
0,0,2,13,1,35,4,3,67,39
0,1,6,10,4,30,3,4,34,39
0,0,1,10,12,25,8,4,19,39
0,1,1,9,1,30,8,4,23,39
1,1,6,9,7,45,8,4,50,39
1,1,6,14,4,50,4,4,45,39
0,1,1,8,8,16,8,4,17,39
0,0,1,9,1,48,8,4,25,39
0,0,1,10,10,40,8,4,21,39
1,1,6,15,10,50,8,4,50,39
0,0,1,6,12,20,8,4,17,39
0,0,3,9,1,40,8,4,63,39
0,1,1,14,10,43,4,4,31,39
0,1,2,9,14,40,8,4,45,39
0,1,1,9,7,40,8,4,25,39
0,1,1,8,5,40,8,4,20,39
0,1,6,16,10,40,8,4,42,10
1,1,6,10,3,40,8,4,56,39
0,0,1,9,5,46,8,4,47,39
0,0,2,9,8,32,8,4,69,39
0,0,6,13,10,55,8,4,42,39
0,1,6,10,5,50,3,4,56,39
1,1,6,13,1,50,8,4,33,39
0,0,3,14,10,40,7,4,61,39
0,0,2,9,8,35,8,4,38,39
1,1,6,9,3,50,3,4,50,39
1,1,2,10,4,50,8,4,39,39
0,1,6,9,14,50,3,4,35,39
0,0,2,10,1,44,8,4,27,39
1,1,6,10,5,40,6,4,40,39
1,1,6,16,10,40,5,4,59,39
1,1,6,9,13,30,7,4,42,39
0,1,4,10,1,40,8,4,59,39
1,1,6,16,10,60,6,4,54,39
1,1,6,10,4,50,8,4,38,39
0,1,6,13,12,30,8,4,53,39
0,0,1,10,4,30,8,4,20,39
1,1,6,10,4,40,7,4,54,39
1,1,1,14,4,45,3,2,41,39
0,0,2,9,13,55,4,4,33,39
0,0,3,9,4,30,8,4,35,39
0,1,1,9,6,50,8,4,22,32
1,1,6,13,5,70,3,4,45,39
0,1,1,14,10,40,8,4,29,39
0,0,2,14,12,60,3,4,56,39
0,0,1,13,10,25,8,4,23,39
0,0,1,9,8,35,8,4,30,39
0,0,1,7,9,25,8,4,17,39
0,0,4,10,1,40,4,1,35,39
0,0,1,2,9,40,8,4,25,13
1,1,6,11,11,40,5,4,42,39
0,1,1,9,8,40,8,3,42,39
0,1,1,9,6,30,8,4,19,39
0,0,1,12,1,45,8,4,32,39
0,0,2,10,1,40,8,4,44,39
1,1,6,10,3,36,8,4,53,39
0,0,3,13,4,60,3,2,47,37
0,1,1,10,6,40,8,4,24,39
1,0,6,10,10,40,5,3,30,39
0,0,4,9,12,45,8,4,42,39
0,0,1,9,8,40,8,3,19,39
0,1,1,7,5,37,3,4,37,39
0,1,6,6,5,99,3,4,26,39
0,1,1,9,5,16,4,4,25,39
0,1,6,10,12,40,8,4,52,39
0,1,6,9,14,40,4,4,50,39
0,1,5,9,6,40,8,4,32,39
0,1,6,9,14,40,8,4,37,39
0,0,1,14,10,35,4,4,42,39
0,1,6,9,3,40,8,4,47,39
0,1,6,10,6,40,8,4,47,39
1,0,6,13,4,40,8,4,28,39
0,0,6,13,4,40,8,2,27,35
0,1,6,9,14,40,3,3,61,39
0,1,6,3,6,40,8,4,47,26
0,0,1,12,7,40,8,3,30,39
1,0,6,9,7,40,8,4,54,39
1,1,6,15,1,40,4,2,56,30
0,0,3,10,1,24,8,4,69,39
1,1,6,9,14,40,8,4,30,39
1,1,6,10,3,40,8,4,36,2
0,1,6,7,5,60,3,4,42,39
1,1,6,13,10,45,7,4,45,39
1,0,6,13,10,20,8,4,39,39
0,0,2,7,1,40,8,4,26,39
1,1,6,13,11,42,4,3,28,39
1,1,6,14,12,40,8,4,31,39
0,1,4,3,5,60,8,4,32,26
0,0,1,9,4,40,8,4,51,39
0,1,6,9,12,60,8,4,29,39
0,0,1,14,10,60,4,4,38,39
0,0,3,10,4,10,8,4,64,39
0,1,1,10,11,40,5,4,26,39
0,1,5,3,12,22,8,4,68,39
0,1,6,9,3,48,8,4,32,39
0,0,1,10,12,40,8,4,29,39
0,1,1,9,7,40,8,4,21,39
0,1,1,9,7,40,8,4,26,39
0,1,6,9,7,40,8,4,52,39
0,1,6,9,3,55,8,4,31,39
0,1,1,9,11,45,4,4,29,39
0,0,1,10,8,27,8,4,19,39
0,0,6,9,7,40,8,4,51,39
0,1,6,9,12,32,8,3,20,39
0,1,1,10,6,48,8,4,40,39
1,1,6,16,10,55,8,4,43,39
0,1,6,10,14,40,4,4,52,39
0,0,2,10,1,24,8,4,46,39
0,1,6,9,7,40,8,4,24,39
0,1,1,5,14,50,8,4,20,39
0,1,6,13,4,60,3,4,38,39
0,0,1,13,10,45,8,4,44,26
0,0,1,13,1,40,8,4,24,39
1,1,6,15,10,75,5,4,32,39
0,1,1,4,8,35,8,4,49,39
0,0,1,14,10,40,8,4,36,39
0,1,4,9,1,45,8,4,31,39
0,0,2,10,4,40,8,4,46,39
1,1,6,10,11,70,4,4,46,39
0,1,6,9,3,40,8,4,37,39
0,1,1,13,11,40,3,4,28,39
0,0,3,9,1,40,8,4,48,39
0,0,2,7,7,20,8,3,52,39
0,1,1,9,5,35,8,4,19,39
1,1,6,13,10,40,3,4,31,39
1,1,6,13,4,55,8,4,47,39
0,1,6,9,3,40,8,4,37,39
1,1,6,12,3,44,8,4,46,39
1,1,6,9,5,60,3,4,51,39
1,1,6,14,3,45,8,4,50,39
0,1,6,4,5,84,8,4,38,32
0,1,6,9,3,35,4,3,40,39
1,1,6,9,3,40,8,4,36,39
0,0,1,13,10,35,4,3,26,39
0,1,2,6,8,48,8,4,49,39
1,0,6,14,10,38,5,4,39,39
1,1,6,13,1,45,8,4,46,39
0,0,4,9,12,37,8,3,26,39
0,0,1,14,13,40,7,4,40,39
1,1,6,16,10,40,5,4,53,39
0,1,6,10,4,50,3,4,60,39
0,1,6,9,6,40,8,3,28,39
0,1,6,9,6,55,8,4,31,39
1,1,2,9,4,50,8,4,45,39
0,1,2,9,10,40,8,4,34,26
0,1,1,14,4,40,5,4,27,34
0,0,2,10,14,40,8,3,40,39
0,0,3,9,7,32,8,4,68,39
0,1,6,9,3,50,8,4,51,39
0,1,6,9,13,20,8,4,55,39
1,1,6,12,4,45,8,4,43,39
0,0,1,13,10,27,5,4,23,39
0,1,6,9,8,40,8,4,48,39
0,1,6,10,10,30,6,1,42,39
1,1,1,9,4,40,6,4,51,39
0,1,6,9,7,55,8,4,32,39
1,1,6,10,12,45,8,4,34,39
1,1,6,9,3,70,4,4,31,39
0,1,1,6,8,8,8,4,17,39
1,0,6,9,1,40,8,4,37,39
0,0,1,7,12,15,8,4,17,39
1,1,6,13,14,40,8,2,34,39
1,1,6,7,3,40,8,4,46,39
1,1,6,14,4,40,4,4,41,39
0,1,5,6,11,40,8,2,59,19
1,1,6,9,4,50,3,4,50,39
0,1,6,9,7,40,8,3,46,39
0,1,2,14,10,40,8,4,45,39
0,0,1,9,7,40,8,4,27,39
0,1,6,13,10,50,8,4,31,39
0,0,2,9,13,38,8,4,32,39
0,1,6,9,3,50,8,4,28,39
1,1,6,13,4,40,8,4,32,39
0,1,1,12,4,50,8,4,36,39
1,1,6,11,3,40,6,4,39,39
0,1,1,9,3,40,8,4,23,39
1,1,6,9,14,40,8,4,44,39
0,1,6,10,14,40,8,4,37,39
0,0,5,4,7,40,8,4,36,33
0,0,5,7,7,40,8,2,45,35
1,1,6,9,5,40,7,4,43,39
1,0,1,15,10,55,8,4,49,39
1,1,6,9,14,40,8,4,37,39
0,1,1,9,14,40,8,3,26,39
1,1,6,15,10,55,8,4,34,39
1,1,6,10,3,60,8,4,51,39
0,0,1,10,1,40,8,4,24,39
0,1,6,13,14,40,3,4,67,39
1,1,6,9,12,45,8,4,40,39
1,0,6,9,12,40,8,4,32,39
0,0,1,10,8,16,8,4,21,39
1,0,6,10,8,15,3,4,39,39
0,1,6,7,3,40,8,4,33,39
0,1,2,9,12,60,8,4,48,39
0,0,1,10,10,30,8,4,21,39
1,0,3,11,12,50,6,4,68,39
0,1,1,9,3,40,8,3,24,39
0,1,1,7,5,40,8,4,24,39
0,0,1,13,4,45,8,4,23,39
0,1,6,9,6,63,8,4,40,39
1,0,5,13,4,50,8,4,48,39
0,1,6,9,12,60,3,4,42,39
0,0,1,13,11,40,7,3,45,39
1,1,6,9,12,50,8,4,31,39
0,1,6,11,4,45,8,4,53,39
0,0,1,13,10,55,8,3,25,39
0,1,6,10,8,50,8,3,32,39
1,1,6,13,4,35,6,4,41,39
0,0,2,9,1,40,4,4,57,39
0,1,1,6,5,40,8,1,25,39
0,1,6,10,7,40,8,4,40,39
0,0,1,7,12,13,8,4,17,39
0,1,1,5,3,40,8,4,17,39
0,1,3,10,12,20,6,4,82,39
0,0,2,12,10,32,8,4,40,39
0,1,1,10,12,35,8,3,26,39
0,1,2,10,14,40,8,4,37,39
0,1,6,6,14,40,8,4,25,39
1,1,6,6,6,22,8,4,65,39
0,1,2,13,12,40,8,2,39,3
0,1,6,9,3,40,3,4,36,39
0,1,6,9,12,45,3,4,37,39
0,1,1,9,12,40,8,4,23,39
1,1,6,9,3,40,8,4,34,39
0,1,6,13,10,20,3,4,63,39
0,0,3,9,8,35,8,4,59,39
0,1,6,10,3,40,3,4,49,39
0,0,1,7,12,9,8,4,17,39
0,1,6,6,6,30,8,4,28,26
0,1,6,13,6,40,7,4,45,39
0,1,6,13,10,60,6,4,40,39
0,1,6,9,7,40,8,4,45,39
0,1,1,5,7,40,8,4,20,39
1,0,6,13,4,22,4,4,59,39
0,1,2,9,14,40,8,4,41,39
1,1,2,10,4,48,4,4,49,39
1,1,2,11,12,45,8,4,37,39
0,1,6,9,3,45,3,4,31,39
0,1,1,10,6,40,8,4,21,39
0,0,1,13,13,15,8,4,27,39
0,0,2,9,8,40,8,4,51,39
0,1,6,2,6,40,8,4,46,26
1,1,6,10,3,60,8,4,48,39
0,0,2,14,10,40,4,4,39,39
1,1,6,12,6,45,8,3,50,39
1,1,6,9,3,40,8,4,41,39
0,0,1,10,10,25,8,4,21,39
1,1,6,12,12,50,6,4,54,39
1,0,6,9,1,40,8,4,40,39
0,1,6,9,3,41,8,4,44,39
1,1,6,9,14,50,8,4,50,39
0,0,2,10,4,45,8,4,42,39
0,1,1,9,3,40,8,4,34,39
0,1,6,10,1,40,8,4,46,39
0,1,6,9,3,40,8,4,35,39
1,1,6,12,10,40,8,4,38,39
1,1,2,15,10,36,8,4,37,39
0,1,6,9,3,40,8,4,30,39
0,0,1,13,4,40,8,4,22,39
0,1,1,9,1,40,8,4,21,39
0,1,5,1,1,40,8,4,40,39
0,1,6,9,3,55,3,4,56,39
0,1,6,5,7,40,8,4,48,31
0,0,1,11,8,36,8,4,21,39
0,1,3,7,3,40,8,4,52,39
1,1,6,14,4,50,4,4,60,39
1,1,6,16,10,50,8,4,45,39
0,1,6,9,7,45,8,4,30,39
0,1,6,9,12,40,8,4,31,39
0,1,6,5,3,35,8,4,36,13
0,1,6,15,10,60,8,4,42,39
1,0,6,14,10,35,4,4,28,39
1,1,6,15,3,45,8,4,62,39
1,1,6,11,3,40,8,4,45,2
1,1,6,13,4,38,8,4,47,39
0,1,6,12,12,40,8,4,43,39
0,1,1,10,8,35,8,4,24,39
0,0,4,9,8,39,8,4,44,39
0,1,1,9,4,25,8,4,25,39
0,1,1,10,4,40,8,4,21,39
0,1,6,11,10,43,8,4,29,39
0,1,1,10,8,40,8,4,21,39
1,1,6,15,10,45,6,4,41,8
0,1,6,10,14,99,3,4,55,39
0,1,6,9,3,40,8,4,42,39
0,1,6,9,5,35,3,4,63,39
0,1,1,10,12,24,8,4,21,39
0,0,6,9,12,35,8,4,45,39
0,0,1,9,8,40,8,4,21,39
1,0,6,14,10,40,8,2,34,3
0,1,6,9,7,40,8,4,45,39
0,0,2,9,9,4,8,4,47,39
0,0,2,7,4,36,8,4,41,39
1,0,6,13,4,30,8,4,35,39
1,1,6,14,4,50,6,4,43,39
0,1,6,2,8,32,4,4,53,26
0,1,1,10,4,45,8,4,34,39
1,1,6,11,1,40,7,4,46,39
1,0,3,12,4,40,8,4,59,39
0,1,2,13,4,50,8,2,53,39
